1.0,2906.6089520781297
2.0,3035.1201049920605
3.0,2203.1448944511967
4.0,2651.2774757314787
5.0,1856.4680488929725
6.0,6801.459654102119
7.0,4627.977792913732
8.0,3108.9590677272686
9.0,1992.936987149221
10.0,8525.318089286468
11.0,1693.130361840988
12.0,1658.7545320578292
13.0,3296.3394619044802
14.0,1326.7790393314065
15.0,2326.209504399955
16.0,2602.426127026686
17.0,2828.80741578071
18.0,2229.370069091625
19.0,2842.4139711472144
20.0,3898.8466742582923
21.0,1755.4637397984955
22.0,3899.604492724845
23.0,1652.4112954838467
24.0,2977.0785136226377
25.0,3185.5451892014707
26.0,8722.215052892278
27.0,2780.63882204768
28.0,6072.389896201278
29.0,2656.5008737068365
30.0,6997.493777323538
31.0,6261.393022059591
32.0,1912.5027615127726
33.0,1349.3547403596294
34.0,2185.0458904354914
35.0,2616.4997478038704
36.0,2968.3116153375518
37.0,3595.007257020939
38.0,6762.843345593138
39.0,2237.686231599387
40.0,2317.3379177382894
41.0,3402.4595556956638
42.0,5805.397125017428
43.0,4590.156148687359
44.0,2153.243765144046
45.0,3892.011105057761
46.0,4037.1803650561687
47.0,5785.631602186708
48.0,3196.2875077411068
49.0,3010.6168526286924
50.0,3064.933496417469
51.0,4179.82138231842
52.0,7145.647552514643
53.0,5774.033046730605
54.0,3056.1750927948538
55.0,2223.1203847196775
56.0,7893.98782186884
57.0,2848.0576156651837
58.0,4069.627603514872
59.0,1540.176938580859
60.0,5316.327806812231
61.0,4117.492371879891
62.0,5568.768946728905
63.0,2166.8776646702727
64.0,3693.7674322119683
65.0,4168.455038237446
66.0,3115.270083335686
67.0,1719.0208034100824
68.0,-88.13986351547055
69.0,3463.792364705775
70.0,-781.1659510613539
71.0,6514.717902067376
72.0,2900.6821486401336
73.0,4738.476743324554
74.0,3858.0332698469497
75.0,3496.4662451107642
76.0,12841.872489192281
77.0,2670.282809430443
78.0,3697.5321727358105
79.0,2370.738024901597
80.0,4078.6370487831255
81.0,4181.7447163274155
82.0,2964.1678205657813
83.0,2187.3769356287057
84.0,708.1442478110293
85.0,5071.358315949121
86.0,1685.2198120886837
87.0,2782.223874106421
88.0,5096.649956985667
89.0,3279.3683003065794
90.0,15333.765874393732
91.0,2219.618139945737
92.0,1566.4359381199379
93.0,2755.785215716529
94.0,7514.179981532764
95.0,4519.422573683147
96.0,7621.75559754327
97.0,5276.357455755612
98.0,3831.7670939615205
99.0,2226.658515581149
100.0,2218.8725840816774
101.0,3589.809756007368
102.0,4485.1253376103505
103.0,4105.707951745892
104.0,2962.0723895468564
105.0,4228.391966017423
106.0,9032.170224112353
107.0,5744.016929180907
108.0,698.3241938803853
109.0,7065.881868285785
110.0,5044.985310775095
111.0,2257.483729078547
112.0,2104.7733101392087
113.0,2957.424378093533
114.0,2345.4655614739468
115.0,5251.616688106012
116.0,1325.2329475419
117.0,486.6410514229452
118.0,7008.479950039481
119.0,3799.7503381796946
120.0,3945.361081339386
121.0,3161.413973016404
122.0,3908.9539683503585
123.0,2006.4934634324895
124.0,3923.1433078044843
125.0,2721.605226796275
126.0,2660.4991379479807
127.0,1530.8623085617382
128.0,4187.520482061104
129.0,3418.6313009368923
130.0,4583.472743499169
131.0,3109.451981454434
132.0,2521.018968647049
133.0,2499.7929981521547
134.0,1417.4757950687085
135.0,2649.3129302460557
136.0,4657.460783855058
137.0,1430.0395441597516
138.0,2325.3566640490535
139.0,3063.9060716509284
140.0,8584.098790045817
141.0,6823.179092123212
142.0,3125.2180728395606
143.0,1515.0080537954639
144.0,3706.676655230391
145.0,3736.857133713431
146.0,4121.338316876456
147.0,1552.4658080608208
148.0,2702.9635292091157
149.0,2296.749429471851
150.0,2246.6434999939875
151.0,2804.7575046972925
152.0,7539.860230486297
153.0,12693.724568042993
154.0,2477.083331593043
155.0,4134.510167898921
156.0,2069.1402942093537
157.0,4799.485292303152
158.0,2477.393873846884
159.0,1929.357819704799
160.0,6799.386014044309
161.0,5760.443943784676
162.0,913.9261045695623
163.0,3147.9313947813544
164.0,567.3396601503283
165.0,744.2709142839678
166.0,4045.8697926699483
167.0,4736.460172994235
168.0,5956.000002634576
169.0,4117.222272330833
170.0,2941.447409083587
171.0,3646.432573252921
172.0,4485.684333684754
173.0,3404.554977377918
174.0,2842.054699333089
175.0,30.907778015289068
176.0,1597.0178888166015
177.0,5304.8968308507565
178.0,4794.3262729390235
179.0,3420.031761593688
180.0,2793.6696264005063
181.0,3918.8833078300577
182.0,4479.675391639368
183.0,2007.125457730936
184.0,3937.475959652435
185.0,1411.9777046963616
186.0,7309.9184950953495
187.0,1166.2479765255803
188.0,2311.1281239080818
189.0,7483.886848592221
190.0,5236.372517041283
191.0,7573.8432717034
192.0,698.7777714629208
193.0,1385.258063119205
194.0,3367.0299276029373
195.0,4264.693506821203
196.0,516.9317039187729
197.0,2264.7603044427333
198.0,2633.5092864623743
199.0,2800.2926602614457
200.0,5518.172468131729
201.0,3594.0447660405684
202.0,1894.9952004968773
203.0,6216.764038907769
204.0,7044.1968841690405
205.0,2411.68260762663
206.0,6559.122361315337
207.0,5269.284921156183
208.0,4276.96155947283
209.0,4463.899936289839
210.0,1480.4217401839053
211.0,5835.97969431105
212.0,7899.397193835759
213.0,949.7737876322551
214.0,2612.3709702134165
215.0,2530.995275902511
216.0,6086.8859298901725
217.0,3001.005094595127
218.0,7201.298825189761
219.0,1717.2009524232224
220.0,1389.2274777258776
221.0,4292.393817332109
222.0,2837.5060142592843
223.0,5130.856029491068
224.0,5496.244587863285
225.0,3130.9444984290903
226.0,1619.5615913137033
227.0,5764.402923770727
228.0,3742.008978885802
229.0,2604.708166826094
230.0,3507.1207819975116
231.0,7241.778261847188
232.0,2018.8351844801039
233.0,6099.631897408441
234.0,5018.346677348258
235.0,2594.140052572679
236.0,3234.3171650592913
237.0,2974.021707604931
238.0,-40.56595864584051
239.0,6415.8633033013775
240.0,3972.108004274147
241.0,4342.5709835682555
242.0,1115.1317802418926
243.0,1782.242680457697
244.0,3620.0900924210923
245.0,5125.793947596624
246.0,4056.359814051834
247.0,1940.588605500502
248.0,5522.769682709742
249.0,2805.6754439978436
250.0,2389.69359134513
251.0,6616.299400808298
252.0,2791.327073413548
253.0,6650.103243458291
254.0,2484.986755236376
255.0,2792.9945306559757
